Iteration,Baseline,MethodA,MethodB
1641,475.08,480,273.93127414968
1642,464.82,480,272.287069120637
1643,458.15,480,282.24498320772
1644,467.82,480,276.24498320772
1645,443.25,480,276.710321244976
1646,451.84,480,272.266105768407
1647,485.23,480,270.746603170125
1648,462.89,480,284.932672636609
1649,472.24,480,278.932672636609
1650,457.42,480,273.794530923227
1651,483.14,480,270.831127267563
1652,480.34,480,274.406616298777
1653,471.15,480,272.571645737094
1654,469.53,480,266.571645737094
1655,482.6,480,260.571645737094
1656,463.99,480,275.014711684114
1657,471.7,480,276.083799581522
1658,477.44,480,273.098578478794
1659,470.94,480,267.209467474793
1660,467.9,480,275.205027804367
1661,463.24,480,269.205027804367
1662,467.62,480,272.409517594108
1663,462.27,480,269.196243944729
1664,466.15,480,265.141199575655
1665,465.21,480,268.939744341835
1666,481,480,270.546726774412
1667,468.42,480,265.71163512272
1668,456.69,480,270.135111120713
1669,481.3,480,273.434618590904
1670,467.15,480,272.600495695997
1671,466.06,480,271.538533120785
1672,455.7,480,277.211128548965
1673,456.96,480,271.211128548965
1674,482.69,480,273.317774054941
1675,463.94,480,270.913441328453
1676,474.51,480,265.005430872718
1677,467.6,480,274.850786891885
1678,453.59,480,276.400210647395
1679,472.37,480,278.108121681329
1680,463.16,480,274.385160301629
1681,457.32,480,278.095710776704
1682,469.45,480,272.095710776704
1683,463.31,480,266.095710776704
1684,479.58,480,261.649322657512
1685,484.58,480,264.310257389102
1686,466.16,480,274.700785944484
1687,484.74,480,276.508903882764
1688,479.29,480,270.508903882764
1689,468.68,480,283.143481497726
1690,469.79,480,280.121113919635
1691,468.57,480,274.121113919635
1692,458.19,480,268.121113919635
1693,453.56,480,262.121113919635
1694,450.14,480,264.721756858636
1695,467.36,480,265.132731786331
1696,467.59,480,274.8443166519
1697,467.89,480,271.647219947952
1698,465.81,480,273.451142155271
1699,475.93,480,285.706388814899
1700,480.8,480,279.706388814899
1701,462.94,480,277.828236867388
1702,471.06,480,271.828236867388
1703,447.8,480,273.736153954165
1704,475.86,480,275.59697649402
1705,478.88,480,269.59697649402
1706,468.43,480,269.358024541968
1707,468.15,480,277.099719863962
1708,470.89,479.954394164848,272.809805720138
1709,458.01,480,274.907076375939
1710,472.63,480,273.280178390082
1711,488.95,480,267.280178390082
1712,485.41,480,274.364680520666
1713,479.33,480,268.364680520666
1714,466.74,478.49490595477,272.682084071753
1715,473.54,480,291.702671679628
1716,465.36,480,285.702671679628
1717,481.11,480,283.528590936677
1718,476.18,480,277.528590936677
1719,474.65,480,273.624575821849
1720,468.04,480,272.668991662966
1721,461.85,480,272.767305153794
1722,471.95,480,268.968070827942
1723,463.92,480,279.411840409834
1724,449.74,480,279.434201637437
1725,463.52,480,276.317842841251
1726,445.07,480,275.547672055403
1727,481.92,480,286.683742221153
1728,471.43,480,280.683742221153
1729,483.79,480,274.683742221153
1730,473.04,480,272.861639036469
1731,464.98,480,283.951510724097
1732,485.95,480,283.53505742232
1733,462.54,480,277.53505742232
1734,463.22,480,289.490410371784
1735,467.74,480,284.214894600372
1736,468.5,480,278.214894600372
1737,468.81,480,274.309555247269
1738,471.16,480,274.328196633121
1739,487.93,480,286.532592656427
1740,453.03,480,280.532592656427
1741,479.67,480,280.191835792687
1742,462.32,480,274.191835792687
1743,474.74,480,279.903634409848
1744,482.13,480,274.883626820178
1745,476.01,480,278.082699145362
1746,456.39,480,283.180121686055
1747,470.69,480,279.348683487304
1748,462.93,480,281.214782662251
1749,468.28,480,275.214782662251
1750,483.14,480,282.747503130952
1751,484.51,480,276.747503130952
1752,495.7,480,275.692348681766
1753,481.53,480,278.308493458209
1754,473.84,480,275.223216912436
1755,479.01,480,277.708382121473
1756,467.27,480,281.131262837424
1757,479.21,480,281.778283576887
1758,478.96,480,275.778283576887
1759,478.1,480,276.028507814342
1760,473.78,480,270.028507814342
1761,460.93,480,286.587724577941
1762,492.83,480,284.15253235268
1763,478.54,480,281.771883393737
1764,487.74,480,285.888362637971
1765,482.44,480,279.888362637971
1766,468.22,480,275.759532102688
1767,467.29,480,281.922232717602
1768,479.34,480,277.556764708779
1769,471.44,480,276.316207239731
1770,475.82,480,273.360568158889
1771,476.78,480,279.51033724849
1772,478.33,480,279.103952268965
1773,476.86,480,273.103952268965
1774,486.09,480,277.87192342537
1775,471.45,480,279.037431265423
1776,474.23,480,279.188285673033
1777,475.05,480,276.049660519843
1778,485.42,480,284.893356596689
1779,490.53,480,278.893356596689
1780,492.69,480,275.883053779491
1781,480.99,480,280.440884441564
1782,488.2,480,280.050982278266
1783,471.92,480,275.054736046929
1784,481.48,480,283.388493266189
1785,480.16,480,279.83930841599
1786,477.11,477.228452809399,282.300619504911
1787,476.04,480,283.215584897264
1788,478.32,480,279.970209829691
1789,480.38,480,278.696629371666
1790,472.55,480,273.553274404893
1791,480.39,480,271.63364492214
1792,474.76,480,278.423292511884
1793,475.92,480,281.349800043711
1794,473.67,480,279.286094273456
1795,471.03,480,276.05937666913
1796,490.06,480,270.960273106544
1797,472.23,480,279.148809076021
1798,484.75,480,276.508599897725
1799,487.7,480,281.430244124408
1800,473.46,480,275.430244124408
1801,462.58,480,280.229994831755
1802,485.79,480,283.910754647835
1803,477.44,480,277.910754647835
1804,477.16,480,279.364426840804
1805,480.93,480,277.234441853862
1806,475.61,480,282.602776989302
1807,482.64,480,280.502486997777
1808,459.33,480,278.831006761397
1809,477.68,480,280.086482831954
1810,475.36,480,288.410658031756
1811,486.74,480,282.410658031756
1812,463.89,480,276.410658031756
1813,484.95,480,283.560018153695
1814,472.77,480,281.595053764636
1815,490.76,480,285.780907350317
1816,463.33,480,282.172699661871
1817,483.63,480,288.264450967583
1818,474.14,480,282.264450967583
1819,474.66,480,283.794773317965
1820,479.07,480,285.798061059855
1821,484.46,480,281.408030932358
1822,490.68,480,276.826174249709
1823,476.57,480,277.754661607524
1824,491.17,480,272.748917457935
1825,481.15,480,276.43865827763
1826,480.48,479.720478871961,277.238675022849
1827,488.32,480,281.730615982917
1828,474.81,480,282.433303321162
1829,470.24,480,280.103955985181
1830,481.81,480,283.84318590085
1831,474.26,480,277.84318590085
1832,471.71,480,271.84318590085
1833,489.63,480,272.656616187711
1834,480.41,480,281.328435771296
1835,460.52,480,275.328435771296
1836,472.22,480,280.015851046331
1837,479.6,480,279.479151324781
1838,479.3,480,287.531589774248
1839,483,480,281.531589774248
1840,454.23,480,285.405962028733
1841,468.83,480,283.661925656289
1842,459.89,480,285.490544478814
1843,466.98,480,287.176847884726
1844,462.1,480,281.176847884726
1845,455.09,480,275.176847884726
1846,463.39,475.751146593885,290.356932950416
1847,481.21,480,284.356932950416
1848,468.99,480,283.195974537366
1849,466.48,480,286.329562685636
1850,485.3,480,286.321378077127
1851,475.07,480,283.751959494598
1852,481.78,480,293.594394379438
1853,472.15,480,287.594394379438
1854,488.78,480,281.594394379438
1855,480.57,480,289.970829634514
1856,485.24,480,283.970829634514
1857,474.5,480,279.900305884204
1858,472.77,480,286.052490740056
1859,468.43,480,281.34590974371
1860,492.17,480,280.004538719879
1861,489.46,474.402845052455,286.452416060668
1862,475.99,480,282.103155059343
1863,486.06,476.303898724918,284.859139727875
1864,480.09,480,278.859139727875
1865,478.04,480,283.928736005243
1866,488.39,480,287.145518227195
1867,485.76,480,281.145518227195
1868,481.5,480,279.480993817558
1869,486.78,480,276.28544462911
1870,472.81,480,294.828306472519
1871,484.05,480,288.828306472519
1872,469.55,480,289.512679799758
1873,478.94,480,283.512679799758
1874,475.51,480,290.867115482165
1875,479.57,480,285.490947165295
1876,486.47,480,284.738289185594
1877,479.35,480,289.689622625846
1878,488.42,480,283.689622625846
1879,468.38,480,278.548026058526
1880,483.63,480,288.990037901123
1881,475.97,480,286.78605728537
1882,483.1,480,284.535174659912
1883,469.12,480,278.535174659912
1884,487.01,480,283.087234345208
1885,471.47,480,281.069223397584
1886,466.55,480,282.219202360065
1887,492.4,480,285.263133531526
1888,479.67,480,288.430999438325
1889,470.82,480,282.430999438325
1890,493.34,480,282.937949832644
1891,475.39,480,278.937590105882
1892,477.81,480,273.902467726135
1893,482.54,480,290.829008874037
1894,495.81,480,294.403680720875
1895,481.31,480,288.403680720875
1896,468.83,480,287.222049084153
1897,485.3,480,293.379366816567
1898,483.24,480,287.379366816567
1899,489.88,480,281.379366816567
1900,479.8,480,293.521003996861
1901,478.83,480,287.521003996861
1902,491.44,480,281.521003996861
1903,485.08,480,275.521003996861
1904,466.55,480,283.642145166637
1905,493.4,480,277.642145166637
1906,480,480,281.758267511538
1907,489.81,480,280.178411011876
1908,472.02,480,289.605151321918
1909,480.7,480,291.319441291218
1910,481.7,480,285.319441291218
1911,490.22,480,294.422525787014
1912,496.11,480,293.211091840437
1913,479.78,480,287.833898961095
1914,477.6,480,281.833898961095
1915,481.98,480,285.980250088765
1916,486.08,480,296.721653370748
1917,474.69,480,290.721653370748
1918,484.87,480,284.721653370748
1919,489.88,480,284.440837476034
1920,489.24,480,286.331476328493
1921,482.27,480,284.644997382936
1922,493.92,480,279.054644138177
1923,486.01,480,283.127247417701
1924,486.45,480,288.085410309059
1925,485.49,480,285.905450960033
1926,480.14,480,279.905450960033
1927,491.11,480,288.614517119757
1928,476.41,480,282.614517119757
1929,478.82,480,286.912036985602
1930,480.28,480,293.203373638194
1931,482.17,480,293.867211167509
1932,486.4,480,291.228427713235
1933,495.12,480,285.228427713235
1934,477.7,480,294.337193542891
1935,485.09,480,288.337193542891
1936,482.96,480,289.318617831853
1937,479.42,480,287.166857347315
1938,468.99,480,289.024739474833
1939,494.5,480,283.024739474833
1940,494.98,480,293.268667387629
1941,484.08,480,287.268667387629
1942,491.01,480,281.268667387629
1943,474.3,480,292.916440696419
1944,494.12,480,286.916440696419
1945,490.95,480,288.479905787013
1946,486.99,480,284.09823044807
1947,487.38,480,278.09823044807
1948,493.62,480,293.105946459866
1949,484,480,287.105946459866
1950,493.59,480,281.105946459866
1951,496.56,480,290.09743572099
1952,496.67,480,285.869226682977
1953,479.03,480,287.626306001069
1954,483.63,480,284.778236827945
1955,495.79,480,298.542110019235
1956,475.32,480,296.461474681362
1957,482.61,480,292.697720967418
1958,481.94,480,286.697720967418
1959,486.92,480,292.02533453607
1960,493.85,480,289.96867765526
1961,482.2,480,292.275290057887
1962,478.65,480,286.275290057887
1963,468.87,480,291.573889948059
1964,465.72,480,288.498918008697
1965,479.83,480,282.498918008697
1966,478.78,480,284.905320854729
1967,481.28,480,292.019650778444
1968,483.11,480,286.019650778444
1969,493.51,480,293.43763176747
1970,475.52,480,291.444262880867
1971,474.09,479.730572273605,288.105455999646
1972,475.29,480,282.105455999646
1973,471.59,480,281.144354028494
1974,483.17,480,299.088880197715
1975,483,480,293.088880197715
1976,474.11,478.664459917115,297.018108111302
1977,489.57,480,291.018108111302
1978,481.73,480,285.018108111302
1979,483.14,480,279.018108111302
1980,496.26,480,287.312894680433
1981,477.91,480,290.318044620889
1982,488.36,480,285.088260334287
1983,487.24,480,284.144935374461
1984,486.55,480,285.154496082522
1985,480.38,480,287.171917208274
1986,474.71,480,285.929915529729
1987,482.05,480,289.339038887572
1988,482.91,480,287.107841812233
1989,494.55,480,287.219616801189
1990,479.1,480,284.319989538511
1991,475.03,480,295.046666713182
1992,478.53,480,289.046666713182
1993,492.08,480,283.046666713182
1994,474.3,480,291.933200522727
1995,474.11,480,289.128044353592
1996,480.07,480,285.836348164145
1997,477.87,480,286.085335911711
1998,492.47,480,294.98317155736
1999,485.37,480,288.98317155736
2000,475.42,480,296.422001217939
